feedback_id,customer_id,text,date,product,department,channel,location,segment,rating,status
FB-11141,CU-5081,"Hi, Security alert fired after suspicious admin logins. Our enterprise account is affected. Thanks.",2026-07-01T19:03:00+00:00,InsightPay,Engineering,Chat,Mumbai,Internal,2,open
FB-11142,CU-6259,"Hello team, I am frustrated that the InsightPortal app crashes during payment. We have seen this twice already. Looking forward to a fix.",2026-04-19T23:15:00+00:00,InsightSecure,Engineering,Survey,Kolkata,Startup,2,open
FB-11143,CU-2090,"Hi, Payment reconciliation finally works without manual edits. I attached screenshots in the original ticket.",2026-02-22T15:23:00+00:00,InsightCloud,Customer Support,Website,Hyderabad,Enterprise,5,in_progress
FB-11144,CU-3312,Quick update: Great improvement in mobile performance this month. Please treat this as high priority. Please advise.,2026-06-14T11:40:00+00:00,InsightCRM,Product,Social Media,Chennai,Partner,5,resolved
FB-11145,CU-6461,"To be clear, Sharing an FYI that finance will review invoices tomorrow. The team mentioned InsightCloud in the weekly review. Please advise.",2026-01-21T08:18:00+00:00,InsightCRM,Customer Support,Call Center,Chennai,Partner,4,in_progress
FB-11146,CU-8773,"Hello team, Support never called back after I reported a critical outage. Please treat this as high priority. Thanks.",2026-08-08T05:27:00+00:00,InsightPay,Customer Support,Email,Singapore,Partner,2,open
FB-11147,CU-6009,"To be clear, Feature request: webhook retries with exponential backoff. This happened after the latest update. Looking forward to a fix.",2025-12-17T10:11:00+00:00,InsightCloud,Engineering,Chat,Hyderabad,Internal,3,open
FB-11148,CU-7250,"To be clear, Response time from customer support is getting worse every week. A workaround exists but it is not acceptable long term. Sharing this from the field.",2026-05-25T15:12:00+00:00,InsightAnalytics,Customer Support,Internal,Surat,Internal,2,in_progress
FB-11149,CU-8045,"Hello team, Noting that the internal survey was completed by HR. This is impacting customers in Bangalore. Thanks.",2026-05-04T18:16:00+00:00,InsightChat,Finance,Social Media,Hyderabad,Enterprise,3,resolved
FB-11150,CU-6576,"To be clear, InsightSecure audit logs are exactly what compliance needed. This happened after the latest update. Sharing this from the field.",2026-01-28T18:01:00+00:00,InsightCRM,HR,Email,Surat,Internal,5,open
FB-11151,CU-7073,"Hi, The interface redesign is intuitive and reduced training time. We have seen this twice already. Logged by the duty manager.",2026-05-08T21:39:00+00:00,InsightPortal,Sales,Internal,Mumbai,Partner,5,closed
FB-11152,CU-2170,"To be clear, Security alert fired after suspicious admin logins. I am following up because there was no response. Thanks.",2026-07-04T18:03:00+00:00,InsightMobile,Engineering,Internal,New York,Partner,1,in_progress
FB-11153,CU-9669,"To be clear, The interface redesign is intuitive and reduced training time. We have seen this twice already. Thanks.",2026-07-19T02:29:00+00:00,InsightPay,Product,Social Media,Bangalore,Startup,5,resolved
FB-11154,CU-9653,Quick update: The current plan is acceptable but we will compare alternatives. The team mentioned InsightMobile in the weekly review. Sharing this from the field.,2026-06-04T06:40:00+00:00,InsightPay,Operations,Survey,Singapore,Consumer,3,resolved
FB-11155,CU-2726,"Hi, I am frustrated that the InsightCRM app crashes during payment. The team mentioned InsightCloud in the weekly review. Sharing this from the field.",2026-06-22T19:42:00+00:00,InsightMobile,Engineering,Internal,Chennai,Partner,2,open
FB-11156,CU-8613,"Hi, Call center agents read from a script and did not understand the issue. I am following up because there was no response.",2026-06-09T16:34:00+00:00,InsightPay,HR,Website,Singapore,Internal,2,open
FB-11157,CU-3202,"Hello team, I am angry that the ticket was closed without a resolution. Please treat this as high priority. Sharing this from the field.",2026-08-03T17:08:00+00:00,InsightPortal,Customer Support,Survey,Hyderabad,Enterprise,1,open
FB-11158,CU-5904,"To be clear, Refund was issued quickly and with a clear explanation. A workaround exists but it is not acceptable long term.",2025-12-11T09:20:00+00:00,InsightPay,Operations,Call Center,New York,Consumer,5,open
FB-11159,CU-5019,Quick update: Refund for a failed InsightPortal payment is still pending. This is impacting customers in Mumbai.,2026-04-10T23:38:00+00:00,InsightChat,Sales,Call Center,Hyderabad,SMB,2,resolved
FB-11160,CU-7321,"Hi, Delivery was extremely late and customer support did not respond. I attached screenshots in the original ticket. Logged by the duty manager.",2026-02-02T02:41:00+00:00,InsightSecure,Operations,Chat,Delhi,Partner,2,in_progress
FB-11161,CU-8965,Quick update: The latest release introduced a severe performance regression. This is impacting customers in Delhi. Logged by the duty manager.,2026-01-04T16:58:00+00:00,InsightCRM,Engineering,Email,Chennai,Enterprise,2,resolved
FB-11162,CU-7753,"Hi, Documentation update saved our engineering team hours. This happened after the latest update. Thanks.",2026-06-25T08:16:00+00:00,InsightCloud,HR,Mobile App,Ahmedabad,Enterprise,5,resolved
FB-11163,CU-9034,"Hi, Great improvement in mobile performance this month. A workaround exists but it is not acceptable long term.",2026-01-18T21:35:00+00:00,InsightPay,Operations,Call Center,Ahmedabad,Startup,5,open
FB-11164,CU-6193,"For the record, Documentation update saved our engineering team hours. A workaround exists but it is not acceptable long term. Please advise.",2025-12-30T16:48:00+00:00,InsightCRM,Sales,Call Center,Ahmedabad,Partner,5,in_progress
FB-11165,CU-5417,"Hello team, It would help to have saved filters on the explorer table. Our enterprise account is affected. Thanks.",2026-07-29T19:32:00+00:00,InsightPortal,HR,Survey,Singapore,Startup,4,open
FB-11166,CU-2731,Quick update: Chat support was knowledgeable and patient. The team mentioned InsightMobile in the weekly review.,2025-12-06T20:27:00+00:00,InsightCloud,Customer Support,Chat,Dubai,Startup,5,resolved
FB-11167,CU-4834,Quick update: The InsightCRM rollout is scheduled for next Monday in Bangalore. The issue started last Thursday. Thanks.,2026-05-16T23:22:00+00:00,InsightCRM,Finance,Call Center,Pune,Startup,3,resolved
FB-11168,CU-4052,Chat support was knowledgeable and patient. The issue started last Thursday. Sharing this from the field.,2026-04-11T20:55:00+00:00,InsightChat,Customer Support,Email,Pune,SMB,4,open
FB-11169,CU-5579,"To be clear, The InsightAnalytics rollout is scheduled for next Monday in Surat. We have seen this twice already.",2026-03-26T14:08:00+00:00,InsightPay,Product,Mobile App,Ahmedabad,Enterprise,4,resolved
FB-11170,CU-6071,"Hi, Refund was issued quickly and with a clear explanation. I am following up because there was no response. Please advise.",2025-12-20T01:39:00+00:00,InsightPortal,Finance,Mobile App,London,SMB,4,open
FB-11171,CU-9126,"For the record, Mobile users report they cannot complete signup on InsightPay. A workaround exists but it is not acceptable long term. Looking forward to a fix.",2026-01-22T05:11:00+00:00,InsightSecure,Customer Support,Social Media,Singapore,SMB,2,open
FB-11172,CU-7250,"To be clear, Billing error created an unauthorized charge on our card. Please treat this as high priority.",2026-03-08T16:27:00+00:00,InsightCloud,Finance,Call Center,Ahmedabad,Consumer,2,open
FB-11173,CU-7705,"To be clear, I am delighted with the quality of the latest InsightMobile release. We have seen this twice already. Please advise.",2026-06-03T04:04:00+00:00,InsightSecure,Operations,Website,Ahmedabad,Startup,4,in_progress
FB-11174,CU-1567,"Hi, Loved the new InsightPay dashboard, it is clean and fast. The team mentioned InsightCRM in the weekly review. Sharing this from the field.",2026-01-25T19:29:00+00:00,InsightCloud,Operations,Internal,Mumbai,SMB,4,open
FB-11175,CU-5576,"For the record, I am angry that the ticket was closed without a resolution. A workaround exists but it is not acceptable long term. Looking forward to a fix.",2025-12-31T00:51:00+00:00,InsightAnalytics,Customer Support,Chat,Singapore,Enterprise,1,closed
FB-11176,CU-3158,"Hi, We cannot login to InsightCloud since the last update. This happened after the latest update. Thanks.",2026-06-30T07:48:00+00:00,InsightAnalytics,Engineering,Email,Hyderabad,SMB,1,open
FB-11177,CU-8308,Delivery to Mumbai was earlier than the estimated date. The issue started last Thursday. Thanks.,2025-12-05T18:17:00+00:00,InsightAnalytics,Operations,Internal,Mumbai,Consumer,5,resolved
FB-11178,CU-1394,"Hello team, We cannot login to InsightChat since the last update. I attached screenshots in the original ticket. Thanks.",2026-05-16T14:38:00+00:00,InsightAnalytics,Customer Support,Email,Bangalore,Startup,1,resolved
FB-11179,CU-8042,Call center agents read from a script and did not understand the issue. This is impacting customers in Mumbai.,2026-02-20T17:37:00+00:00,InsightCloud,Operations,Chat,Singapore,Internal,1,open
FB-11180,CU-9610,"To be clear, Sales team prepared a thoughtful demo for our executives. The team mentioned InsightChat in the weekly review. Logged by the duty manager.",2026-03-29T12:03:00+00:00,InsightPay,Sales,Social Media,Bangalore,Consumer,5,open
FB-11181,CU-5927,The onboarding specialist made InsightPortal easy to adopt. A workaround exists but it is not acceptable long term. Sharing this from the field.,2026-05-08T18:08:00+00:00,InsightCloud,Engineering,Website,Ahmedabad,Consumer,4,in_progress
FB-11182,CU-1640,"Hello team, Average experience so far, we are still evaluating InsightCRM. I am following up because there was no response. Please advise.",2026-02-07T16:27:00+00:00,InsightAnalytics,Engineering,Email,Surat,SMB,3,in_progress
FB-11183,CU-1238,Great improvement in mobile performance this month. We have seen this twice already. Thanks.,2026-06-09T23:31:00+00:00,InsightMobile,HR,Survey,Hyderabad,Enterprise,4,resolved
FB-11184,CU-9456,"Hi, The InsightPay rollout is scheduled for next Monday in Ahmedabad. This happened after the latest update. Logged by the duty manager.",2026-01-31T18:07:00+00:00,InsightPay,Customer Support,Mobile App,Surat,Startup,3,open
FB-11185,CU-1732,"Hello team, The InsightCloud rollout is scheduled for next Monday in Pune. I am following up because there was no response. Thanks.",2026-07-28T14:47:00+00:00,InsightPortal,Finance,Chat,Ahmedabad,Partner,3,resolved
FB-11186,CU-4590,"Hi, Call center agents read from a script and did not understand the issue. A workaround exists but it is not acceptable long term. Looking forward to a fix.",2025-12-06T19:52:00+00:00,InsightAnalytics,Finance,Call Center,Pune,Enterprise,1,closed
FB-11187,CU-3318,We may add twenty more seats if the trial goes well. Please treat this as high priority. Logged by the duty manager.,2026-03-05T22:16:00+00:00,InsightSecure,Sales,Social Media,Mumbai,Enterprise,4,open
FB-11188,CU-5478,"Hello team, Delivery was extremely late and customer support did not respond. The issue started last Thursday. Please advise.",2026-03-25T10:24:00+00:00,InsightAnalytics,Operations,Chat,Pune,Consumer,1,open
FB-11189,CU-8319,"To be clear, The InsightMobile checkout failed and I was still charged. This happened after the latest update.",2026-07-24T04:41:00+00:00,InsightCRM,Sales,Social Media,Ahmedabad,SMB,1,closed
FB-11190,CU-6104,"For the record, Loved the new InsightSecure dashboard, it is clean and fast. Please treat this as high priority. Please advise.",2026-06-21T11:40:00+00:00,InsightCRM,Engineering,Email,Delhi,Startup,4,closed
FB-11191,CU-3894,"To be clear, Authentication failures are blocking our entire sales team. I am following up because there was no response. Thanks.",2025-12-28T17:07:00+00:00,InsightChat,Customer Support,Survey,Hyderabad,Partner,2,open
FB-11192,CU-3093,"To be clear, We are happy with the reliability of InsightChat this quarter. This happened after the latest update. Thanks.",2026-03-20T13:01:00+00:00,InsightPay,Customer Support,Call Center,Kolkata,SMB,4,in_progress
FB-11193,CU-9155,"Hi, We cannot login to InsightCRM since the last update. I am following up because there was no response.",2026-07-20T08:34:00+00:00,InsightSecure,Engineering,Chat,Pune,Startup,2,open
FB-11194,CU-1412,"For the record, Noting that the internal survey was completed by HR. This is impacting customers in Bangalore. Thanks.",2026-01-26T20:19:00+00:00,InsightChat,HR,Mobile App,Jaipur,Enterprise,3,open
FB-11195,CU-9761,"Hello team, Security alert fired after suspicious admin logins. Our enterprise account is affected. Please advise.",2026-08-04T13:05:00+00:00,InsightPortal,Engineering,Email,Mumbai,Startup,2,resolved
FB-11196,CU-7556,How do I export department analytics for last quarter? We have seen this twice already. Sharing this from the field.,2026-06-26T12:59:00+00:00,InsightSecure,Finance,Email,Dubai,SMB,3,open
FB-11197,CU-1984,"Hi, Duplicate invoices were sent to finance after renewal. A workaround exists but it is not acceptable long term. Sharing this from the field.",2026-07-01T02:42:00+00:00,InsightMobile,Sales,Call Center,Hyderabad,Enterprise,2,open
FB-11198,CU-7869,"Hello team, Please confirm whether SSO is enabled for partner accounts. I am following up because there was no response. Thanks.",2026-06-26T06:19:00+00:00,InsightPay,Product,Chat,Kolkata,SMB,3,closed
FB-11199,CU-5637,"Hi, Refund for a failed InsightChat payment is still pending. Our enterprise account is affected. Please advise.",2026-08-06T12:42:00+00:00,InsightAnalytics,HR,Mobile App,Singapore,Enterprise,1,open
