feedback_id,customer_id,date,text,product,department,channel,location,segment,rating,status,sentiment,emotion,category,intent,priority,severity
FB-11441,CU-4985,2026-03-28T00:23:00,"Hi, How do I export department analytics for last quarter? Please treat this as high priority. Thanks.",InsightAnalytics,Engineering,Chat,Ahmedabad,Enterprise,4,open,neutral,confusion,Technical Issue,Bug Report,low,1
FB-10494,CU-3013,2026-03-27T22:25:00,Refund for a failed InsightCRM payment is still pending. This is impacting customers in Jaipur. Please advise.,InsightMobile,Customer Support,Social Media,New York,SMB,1,open,negative,anger,Payment,Complaint,critical,5
FB-11404,CU-6423,2026-03-27T22:08:00,"To be clear, The onboarding specialist made InsightMobile easy to adopt. We have seen this twice already.",InsightAnalytics,Customer Support,Survey,Delhi,Consumer,4,resolved,positive,anger,Technical Issue,Praise,low,1
FB-10488,CU-3644,2026-03-27T21:09:00,"For the record, We may add twenty more seats if the trial goes well. I attached screenshots in the original ticket. Logged by the duty manager.",InsightAnalytics,Customer Support,Website,Surat,Enterprise,3,resolved,neutral,neutral,Customer Support,Suggestion,low,1
FB-11084,CU-2215,2026-03-27T12:02:00,Quick update: I am frustrated that the InsightCRM app crashes during payment. The issue started last Thursday. Looking forward to a fix.,InsightPortal,Engineering,Email,Pune,Consumer,2,closed,negative,frustration,Technical Issue,Complaint,critical,5
FB-11767,CU-8524,2026-03-27T11:48:00,Quick update: I am delighted with the quality of the latest InsightCloud release. A workaround exists but it is not acceptable long term. Please advise.,InsightMobile,Product,Email,Delhi,Enterprise,4,resolved,positive,joy,Product,Praise,low,1
FB-11087,CU-1818,2026-03-27T09:30:00,Quick update: Great improvement in mobile performance this month. I attached screenshots in the original ticket. Please advise.,InsightPay,Customer Support,Website,Mumbai,Consumer,5,closed,neutral,frustration,Customer Support,Suggestion,low,1
FB-10792,CU-1277,2026-03-27T09:10:00,Quick update: Delivery to Singapore was earlier than the estimated date. I attached screenshots in the original ticket. Please advise.,InsightMobile,Operations,Mobile App,Ahmedabad,Startup,4,in_progress,negative,satisfaction,Delivery,Praise,low,1
FB-11571,CU-5306,2026-03-27T07:49:00,Mobile users report they cannot complete signup on InsightPortal. This happened after the latest update. Please advise.,InsightAnalytics,Sales,Call Center,London,Enterprise,2,resolved,negative,frustration,Technical Issue,Bug Report,critical,4
FB-10677,CU-1893,2026-03-27T00:31:00,"Hello team, Consider adding a weekly digest for managers. This happened after the latest update. Sharing this from the field.",InsightChat,Engineering,Social Media,Pune,Startup,3,resolved,negative,disappointment,Technical Issue,Suggestion,medium,2
FB-11349,CU-3413,2026-03-26T22:58:00,I am delighted with the quality of the latest InsightCRM release. The team mentioned InsightCRM in the weekly review. Please advise.,InsightMobile,Sales,Internal,Delhi,Enterprise,5,in_progress,positive,joy,Product,Praise,low,1
FB-10562,CU-4581,2026-03-26T20:37:00,"For the record, Great improvement in mobile performance this month. This is impacting customers in Kolkata.",InsightCloud,Customer Support,Call Center,Pune,Internal,5,in_progress,neutral,neutral,Performance,Suggestion,low,1
FB-12010,CU-8446,2026-03-26T17:39:00,Quick update: The interface redesign is intuitive and reduced training time. Our enterprise account is affected. Sharing this from the field.,InsightSecure,Operations,Internal,Ahmedabad,Enterprise,4,closed,negative,frustration,Account,Request,medium,1
FB-11169,CU-5579,2026-03-26T14:08:00,"To be clear, The InsightAnalytics rollout is scheduled for next Monday in Surat. We have seen this twice already.",InsightPay,Product,Mobile App,Ahmedabad,Enterprise,4,resolved,negative,anger,Technical Issue,Complaint,high,2
FB-10746,CU-4810,2026-03-26T09:34:00,"For the record, Need access for two additional analysts this week. I am following up because there was no response. Thanks.",InsightAnalytics,Product,Chat,Mumbai,Partner,3,closed,neutral,neutral,Customer Support,Request,low,1
FB-11583,CU-7099,2026-03-26T08:40:00,"Hi, Support never called back after I reported a critical outage. A workaround exists but it is not acceptable long term. Sharing this from the field.",InsightAnalytics,Customer Support,Call Center,Mumbai,Startup,2,resolved,negative,frustration,Customer Support,Complaint,critical,4
FB-10258,CU-4744,2026-03-26T05:36:00,"For the record, Great improvement in mobile performance this month. This is impacting customers in Pune. Please advise.",InsightMobile,Sales,Mobile App,New York,Startup,5,resolved,neutral,neutral,Technical Issue,Suggestion,low,1
FB-10076,CU-2381,2026-03-26T03:51:00,"To be clear, I am delighted with the quality of the latest InsightPay release. I am following up because there was no response. Looking forward to a fix.",InsightSecure,Finance,Email,Ahmedabad,SMB,5,resolved,positive,joy,Product,Praise,low,1
FB-10120,CU-1724,2026-03-25T19:43:00,"Hello team, Support never called back after I reported a critical outage. This is impacting customers in Delhi.",InsightPay,Customer Support,Chat,Chennai,SMB,1,in_progress,negative,frustration,Customer Support,Bug Report,critical,4
FB-10834,CU-6705,2026-03-25T13:05:00,Quick update: I am delighted with the quality of the latest InsightPay release. I am following up because there was no response.,InsightChat,Product,Call Center,Bangalore,Startup,5,closed,positive,joy,Service,Praise,low,1
FB-10281,CU-1267,2026-03-25T12:00:00,"To be clear, Where can I find the data retention policy? A workaround exists but it is not acceptable long term. Logged by the duty manager.",InsightPay,Product,Email,Bangalore,Enterprise,3,open,neutral,confusion,Other,Question,low,1
FB-12068,CU-9644,2026-03-25T10:50:00,Great improvement in mobile performance this month. I am following up because there was no response.,InsightSecure,Customer Support,Social Media,Kolkata,Startup,5,open,positive,anger,Performance,Suggestion,low,1
FB-11188,CU-5478,2026-03-25T10:24:00,"Hello team, Delivery was extremely late and customer support did not respond. The issue started last Thursday. Please advise.",InsightAnalytics,Operations,Chat,Pune,Consumer,1,open,negative,frustration,Customer Support,Complaint,critical,3
FB-10214,CU-1291,2026-03-25T10:07:00,Quick update: Documentation update saved our engineering team hours. The issue started last Thursday. Sharing this from the field.,InsightPortal,Finance,Mobile App,Pune,Consumer,5,open,negative,frustration,Technical Issue,Praise,low,2
FB-11613,CU-1832,2026-03-25T08:17:00,"Hello team, Mobile users report they cannot complete signup on InsightSecure. This happened after the latest update. Looking forward to a fix.",InsightMobile,HR,Call Center,Dubai,Internal,2,in_progress,negative,frustration,Technical Issue,Bug Report,critical,4
FB-11913,CU-5643,2026-03-25T07:53:00,"Hi, Noting that the internal survey was completed by HR. This is impacting customers in Bangalore. Thanks.",InsightMobile,Customer Support,Call Center,Surat,Partner,3,open,neutral,neutral,Other,Information,low,1
FB-11129,CU-6343,2026-03-25T06:19:00,"Hi, Chat support was knowledgeable and patient. This is impacting customers in Jaipur. Sharing this from the field.",InsightMobile,Customer Support,Call Center,Jaipur,Startup,4,resolved,negative,satisfaction,Customer Support,Praise,low,1
FB-11226,CU-1176,2026-03-25T01:56:00,Call center agents read from a script and did not understand the issue. Please treat this as high priority. Thanks.,InsightSecure,Finance,Website,Bangalore,Partner,1,open,negative,anger,Customer Support,Complaint,critical,3
FB-10426,CU-4232,2026-03-24T22:22:00,"Hello team, The courier missed the delivery window three times in New York. This is impacting customers in London. Sharing this from the field.",InsightChat,Operations,Social Media,Surat,Enterprise,2,in_progress,negative,frustration,Delivery,Praise,high,2
FB-11118,CU-6139,2026-03-24T20:33:00,Quick update: Authentication failures are blocking our entire sales team. This happened after the latest update. Thanks.,InsightPortal,Operations,Survey,Singapore,Internal,2,closed,negative,frustration,Technical Issue,Bug Report,critical,4
FB-10761,CU-9251,2026-03-24T19:49:00,"To be clear, I am angry that the ticket was closed without a resolution. Please treat this as high priority. Please advise.",InsightPay,Customer Support,Call Center,Singapore,SMB,1,resolved,neutral,neutral,Customer Support,Suggestion,medium,2
FB-11402,CU-2132,2026-03-24T13:05:00,The onboarding specialist made InsightCRM easy to adopt. Our enterprise account is affected.,InsightCRM,Engineering,Social Media,Jaipur,Partner,5,open,positive,joy,Account,Request,low,1
FB-10510,CU-6127,2026-03-24T04:36:00,Call center agents read from a script and did not understand the issue. This happened after the latest update. Sharing this from the field.,InsightPortal,Finance,Survey,Jaipur,Partner,2,in_progress,negative,anger,Customer Support,Complaint,critical,3
FB-10173,CU-1699,2026-03-24T04:05:00,The interface redesign is intuitive and reduced training time. I am following up because there was no response.,InsightSecure,Customer Support,Internal,Ahmedabad,SMB,4,closed,positive,joy,UX/UI,Praise,low,1
FB-10116,CU-9008,2026-03-24T03:43:00,"To be clear, Please confirm whether SSO is enabled for partner accounts. A workaround exists but it is not acceptable long term. Thanks.",InsightCRM,Finance,Mobile App,Kolkata,Consumer,3,resolved,neutral,neutral,UX/UI,Suggestion,low,1
FB-10436,CU-1737,2026-03-24T02:51:00,"Hi, We are happy with the reliability of InsightPay this quarter. A workaround exists but it is not acceptable long term. Thanks.",InsightSecure,Engineering,Internal,Dubai,Enterprise,4,open,positive,joy,Product,Praise,low,1
FB-11003,CU-3210,2026-03-24T00:59:00,Feature request: webhook retries with exponential backoff. We have seen this twice already. Thanks.,InsightAnalytics,Engineering,Chat,Singapore,Startup,4,resolved,negative,anger,Technical Issue,Bug Report,medium,2
FB-10603,CU-3396,2026-03-23T21:39:00,"Hello team, Support never called back after I reported a critical outage. The team mentioned InsightMobile in the weekly review. Sharing this from the field.",InsightCloud,Customer Support,Website,Mumbai,SMB,2,resolved,negative,frustration,Customer Support,Praise,critical,4
FB-11038,CU-8177,2026-03-23T20:56:00,"For the record, Support never called back after I reported a critical outage. We have seen this twice already. Logged by the duty manager.",InsightSecure,Customer Support,Social Media,Ahmedabad,Consumer,2,open,negative,anger,Technical Issue,Bug Report,critical,5
FB-11606,CU-3303,2026-03-23T17:56:00,"Hi, Need access for two additional analysts this week. This happened after the latest update. Logged by the duty manager.",InsightChat,Product,Social Media,Surat,SMB,3,in_progress,negative,neutral,Customer Support,Request,medium,2
FB-11543,CU-7672,2026-03-23T17:05:00,The InsightCloud checkout failed and I was still charged. The issue started last Thursday. Please advise.,InsightCloud,Customer Support,Survey,Jaipur,Partner,2,open,negative,anger,Payment,Complaint,critical,5
FB-10155,CU-3161,2026-03-23T14:00:00,"For the record, The current plan is acceptable but we will compare alternatives. This happened after the latest update. Looking forward to a fix.",InsightChat,Operations,Social Media,Mumbai,Startup,3,open,neutral,disappointment,Product,Information,medium,1
FB-11359,CU-2518,2026-03-23T12:54:00,"Hello team, Can you schedule a training session for the operations team? I attached screenshots in the original ticket. Logged by the duty manager.",InsightAnalytics,Customer Support,Social Media,Jaipur,Enterprise,3,open,neutral,neutral,Customer Support,Request,low,1
FB-10158,CU-3480,2026-03-23T11:46:00,"To be clear, Is there a sandbox for InsightPay chargebacks? We have seen this twice already.",InsightCRM,Finance,Chat,Jaipur,Internal,4,in_progress,negative,anger,Technical Issue,Bug Report,high,3
FB-10732,CU-8444,2026-03-23T09:52:00,"For the record, The InsightCloud rollout is scheduled for next Monday in Kolkata. Our enterprise account is affected. Sharing this from the field.",InsightCloud,Sales,Email,Surat,Internal,3,open,neutral,frustration,Account,Request,low,1
FB-10667,CU-6957,2026-03-23T08:05:00,"Hello team, Package for InsightSecure arrived damaged in Pune. The issue started last Thursday. Thanks.",InsightPortal,Product,Survey,Singapore,Internal,2,in_progress,negative,frustration,Delivery,Complaint,high,2
FB-11305,CU-9143,2026-03-23T07:43:00,"Hi, I am frustrated that the InsightSecure app crashes during payment. I attached screenshots in the original ticket. Thanks.",InsightCloud,Customer Support,Mobile App,Hyderabad,Consumer,1,open,negative,joy,Technical Issue,Praise,high,5
FB-10027,CU-5451,2026-03-23T02:45:00,"To be clear, Security alert fired after suspicious admin logins. The issue started last Thursday. Looking forward to a fix.",InsightAnalytics,Engineering,Survey,Hyderabad,Partner,2,open,negative,anger,Security,Complaint,critical,5
FB-10784,CU-4013,2026-03-22T21:57:00,"For the record, I am angry that the ticket was closed without a resolution. We have seen this twice already. Thanks.",InsightMobile,Customer Support,Call Center,Surat,Enterprise,1,in_progress,negative,anger,Customer Support,Bug Report,critical,3
